"Start","Stop","Length","Frame"
142499605,142500129,525,1
142501051,142501488,438,1
142540768,142541100,333,1
142576063,142576374,312,1
142707385,142707717,333,1
142832599,142832985,387,1
142837471,142837836,366,1
142856347,142856655,309,1
142896751,142897212,462,1
142899088,142899396,309,1
142915084,142915521,438,1
143017582,143018229,648,1
143124832,143125149,318,1
143156800,143157105,306,1
143178901,143179278,378,1
143219509,143219817,309,1
143224531,143224887,357,1
143262460,143262780,321,1
143270548,143271012,465,1
143282962,143283300,339,1
143353771,143354205,435,1
143382730,143383029,300,1
143385763,143386065,303,1
143439433,143440014,582,1
143727502,143727831,330,1
143868790,143869173,384,1
143900053,143900580,528,1
143901091,143901444,354,1
143961634,143961939,306,1
144024205,144024513,309,1
144149545,144149844,300,1
144161059,144161391,333,1
144175450,144175806,357,1
144178891,144179292,402,1
144215503,144215820,318,1
144215950,144216408,459,1
144221539,144221871,333,1
144316915,144317244,330,1
144331219,144331530,312,1
144350902,144351231,330,1
144391561,144391860,300,1
144399901,144400335,435,1
144426958,144427359,402,1
144453367,144453948,582,1
144547540,144547947,408,1
144611215,144611703,489,1
144634303,144634686,384,1
144673372,144673680,309,1
144696169,144696525,357,1
144715609,144715944,336,1
144739093,144739398,306,1
144755476,144755799,324,1
144756829,144757161,333,1
144760801,144761544,744,1
144762562,144762915,354,1
144764074,144764394,321,1
144773989,144774306,318,1
144787192,144787512,321,1
144795997,144796479,483,1
144826984,144827439,456,1
144831688,144831993,306,1
144849754,144850065,312,1
144939223,144939570,348,1
144942679,144943143,465,1
144950260,144950562,303,1
144989293,144989616,324,1
145065583,145065918,336,1
145078138,145078488,351,1
145081189,145081530,342,1
145115866,145116198,333,1
145137148,145137621,474,1
145138984,145139313,330,1
145146718,145147128,411,1
145157329,145157718,390,1
145160506,145160811,306,1
145161904,145162251,348,1
145192522,145192989,468,1
145196173,145196895,723,1
145197100,145197522,423,1
145199866,145200204,339,1
145214605,145214937,333,1
145282342,145282947,606,1
145313854,145314189,336,1
145461406,145461705,300,1
145467286,145468059,774,1
145468090,145468584,495,1
145470649,145471047,399,1
145492141,145492461,321,1
145498234,145498698,465,1
145543504,145544697,1194,1
145576915,145577268,354,1
145602832,145603278,447,1
145616422,145616790,369,1
145638661,145639356,696,1
145639672,145640046,375,1
145686487,145686840,354,1
145690363,145690737,375,1
145766632,145767009,378,1
145795669,145796094,426,1
145876462,145876818,357,1
145934629,145934958,330,1
145937944,145938285,342,1
146000179,146000493,315,1
146026816,146027139,324,1
146041303,146041728,426,1
146090278,146090586,309,1
146108494,146108811,318,1
146108905,146109306,402,1
146142892,146143344,453,1
146157031,146157462,432,1
146173711,146174034,324,1
146177695,146178036,342,1
146216509,146216841,333,1
146242690,146243073,384,1
146272342,146272752,411,1
146282359,146282901,543,1
146283121,146283549,429,1
146285950,146286264,315,1
146289094,146289471,378,1
146295658,146295957,300,1
146321770,146322150,381,1
146398021,146398374,354,1
146479123,146479443,321,1
146480842,146481177,336,1
146481910,146482236,327,1
146485087,146485446,360,1
146499544,146499993,450,1
146551045,146551380,336,1
146589061,146589381,321,1
146591755,146592054,300,1
146593357,146593764,408,1
146596231,146596584,354,1
146605426,146605959,534,1
146628211,146628525,315,1
146646067,146646471,405,1
146664328,146664663,336,1
146706007,146706318,312,1
146737417,146737773,357,1
146823811,146824131,321,1
146892637,146893020,384,1
146917156,146917485,330,1
147052801,147053118,318,1
147058984,147059433,450,1
147148594,147148911,318,1
147161179,147161481,303,1
147161515,147161865,351,1
147178966,147179505,540,1
147180592,147181059,468,1
147187381,147187686,306,1
147239602,147239907,306,1
147249868,147250215,348,1
147255487,147255813,327,1
147338974,147339807,834,1
147371149,147371502,354,1
147399478,147399909,432,1
147405058,147405417,360,1
147411493,147411831,339,1
147436816,147437139,324,1
147438730,147439518,789,1
147456493,147456921,429,1
147479470,147479787,318,1
147519112,147519507,396,1
147526816,147527148,333,1
147540304,147540645,342,1
147543235,147543633,399,1
147559123,147559803,681,1
147574297,147574692,396,1
147577738,147578109,372,1
147587389,147587700,312,1
147588568,147588876,309,1
147593713,147594144,432,1
147595102,147595581,480,1
147615955,147616383,429,1
147619057,147619413,357,1
147647542,147648000,459,1
147654427,147654789,363,1
147666601,147667119,519,1
147673489,147673965,477,1
147685024,147685422,399,1
147708478,147708789,312,1
147734257,147734742,486,1
147776182,147776685,504,1
147778957,147779613,657,1
147779647,147780111,465,1
147802240,147802836,597,1
147811042,147811362,321,1
147811780,147812283,504,1
147838474,147838773,300,1
147871672,147872007,336,1
147900121,147900477,357,1
147932059,147932364,306,1
147934057,147934410,354,1
147950371,147951057,687,1
147967336,147967755,420,1
147979384,147979725,342,1
148066063,148066536,474,1
148123948,148124403,456,1
148125979,148126350,372,1
148171318,148171722,405,1
148189399,148189824,426,1
148206928,148207413,486,1
148259980,148260375,396,1
148260634,148261026,393,1
148266631,148267050,420,1
148277938,148278270,333,1
148279813,148280271,459,1
148288843,148289298,456,1
148293010,148293441,432,1
148298914,148299231,318,1
148304017,148304400,384,1
148316674,148317090,417,1
148321726,148322034,309,1
148333783,148334379,597,1
148359388,148359768,381,1
148381678,148381998,321,1
148407220,148407540,321,1
148444885,148445229,345,1
148447426,148447737,312,1
148450033,148450365,333,1
148451770,148452171,402,1
148479568,148479900,333,1
148565611,148566045,435,1
148598653,148599000,348,1
148612513,148612818,306,1
148692355,148692669,315,1
148714087,148714449,363,1
148756714,148757016,303,1
148766647,148766988,342,1
148770910,148771401,492,1
148853125,148853442,318,1
148890394,148890795,402,1
148933378,148933734,357,1
148962829,148963257,429,1
148979158,148979583,426,1
148981396,148981710,315,1
148984228,148984599,372,1
148989502,148989840,339,1
148995529,148995963,435,1
149029453,149029770,318,1
149065609,149066073,465,1
149067895,149068239,345,1
149104852,149105172,321,1
149137450,149137839,390,1
149160481,149160816,336,1
149181631,149181957,327,1
149202169,149202639,471,1
149210209,149210541,333,1
149237014,149237337,324,1
149254471,149254776,306,1
149262076,149262450,375,1
149335123,149335452,330,1
149343352,149343744,393,1
149344609,149345148,540,1
149362966,149363439,474,1
149379202,149379588,387,1
149384851,149385150,300,1
149385307,149385798,492,1
149388634,149389035,402,1
149391211,149391834,624,1
149393200,149393682,483,1
149398918,149399352,435,1
149409424,149409855,432,1
149420059,149420580,522,1
149426521,149426850,330,1
149473345,149473710,366,1
149477974,149478282,309,1
149478499,149479098,600,1
149480632,149481030,399,1
149502823,149503266,444,1
149537731,149538081,351,1
149545948,149546397,450,1
149548336,149548677,342,1
149555335,149555694,360,1
149561413,149561745,333,1
149567047,149567397,351,1
149598853,149599152,300,1
149613295,149613693,399,1
149642023,149642322,300,1
149655751,149656059,309,1
149658238,149658555,318,1
149771266,149771658,393,1
149816569,149816964,396,1
149844259,149844654,396,1
149844970,149845386,417,1
149890849,149891217,369,1
149912140,149912469,330,1
149976793,149977119,327,1
150110047,150110406,360,1
150134242,150134778,537,1
150180136,150180531,396,1
150198400,150198723,324,1
150198868,150199206,339,1
150246814,150247278,465,1
150281299,150281646,348,1
150352402,150352734,333,1
150390616,150391014,399,1
150399193,150399498,306,1
150413017,150413430,414,1
150446302,150446679,378,1
150481219,150481680,462,1
150518494,150518862,369,1
150570760,150571155,396,1
150617458,150618027,570,1
150636001,150636384,384,1
150636430,150636918,489,1
150664144,150664542,399,1
150685294,150685764,471,1
150723055,150723354,300,1
150739132,150739569,438,1
150774253,150774666,414,1
150923656,150924105,450,1
150962065,150962379,315,1
150969295,150969594,300,1
150975811,150976137,327,1
150977785,150978237,453,1
150989515,150989886,372,1
151024375,151024713,339,1
151028557,151028886,330,1
151039060,151039425,366,1
151057720,151058370,651,1
151066609,151066938,330,1
151072945,151073484,540,1
151081465,151081845,381,1
151082077,151082712,636,1
151098592,151098978,387,1
151107556,151107978,423,1
151127713,151128039,327,1
151147843,151148184,342,1
151203826,151204131,306,1
151236340,151236684,345,1
151258492,151258797,306,1
151297531,151297890,360,1
151308895,151309650,756,1
151403599,151403919,321,1
151419913,151420224,312,1
151446889,151447293,405,1
151456969,151457388,420,1
151492933,151493256,324,1
151525621,151525920,300,1
151533928,151534320,393,1
151559209,151559514,306,1
151582813,151583136,324,1
151603894,151604199,306,1
151674112,151674435,324,1
151776043,151776363,321,1
151812172,151812486,315,1
151865524,151865877,354,1
151876132,151876452,321,1
151992331,151992699,369,1
152011144,152011455,312,1
152022802,152023143,342,1
152029915,152030250,336,1
152100664,152101023,360,1
152153809,152154156,348,1
152200003,152200356,354,1
152201245,152201556,312,1
152207083,152207394,312,1
152233825,152234232,408,1
152283265,152283612,348,1
152295274,152295618,345,1
152295916,152296224,309,1
152320147,152320473,327,1
152330236,152330550,315,1
152374252,152374626,375,1
152392558,152392926,369,1
152406433,152406801,369,1
152459623,152459958,336,1
152466028,152466396,369,1
152536231,152536656,426,1
152537269,152537601,333,1
152540926,152541372,447,1
152554201,152554512,312,1
152585737,152586036,300,1
152649811,152650128,318,1
152753524,152753832,309,1
152810551,152810889,339,1
152823607,152823987,381,1
152825938,152826291,354,1
152894926,152895267,342,1
152918032,152918331,300,1
152949802,152950113,312,1
152962645,152963049,405,1
152977642,152978151,510,1
152994565,152994882,318,1
153013831,153014157,327,1
153023608,153023943,336,1
153025018,153025329,312,1
153040414,153040851,438,1
153092863,153093306,444,1
153138883,153139191,309,1
153215056,153215424,369,1
153215899,153216237,339,1
153279556,153279939,384,1
153309622,153309987,366,1
153358435,153358755,321,1
153393178,153393546,369,1
153401437,153402162,726,1
153437032,153437346,315,1
153467275,153467745,471,1
153490327,153490707,381,1
153652396,153652716,321,1
153700798,153701148,351,1
153723355,153723669,315,1
153726265,153726567,303,1
153728890,153729231,342,1
153851716,153852081,366,1
153857944,153858330,387,1
153913168,153913509,342,1
153923782,153924195,414,1
153952270,153952578,309,1
153953716,153954102,387,1
153992734,153993051,318,1
154096183,154096548,366,1
154121593,154121907,315,1
154124863,154125471,609,1
154144840,154145145,306,1
154147114,154147461,348,1
154236487,154236819,333,1
154291705,154292184,480,1
154293349,154293744,396,1
154321405,154321800,396,1
154358644,154359504,861,1
154473955,154474377,423,1
154562020,154562322,303,1
154581241,154581588,348,1
154651915,154652241,327,1
154702744,154703055,312,1
154874776,154875138,363,1
154909000,154909359,360,1
154928440,154928766,327,1
155022325,155022627,303,1
155050771,155051127,357,1
155104126,155104446,321,1
155126665,155126994,330,1
155127349,155127723,375,1
155128258,155128572,315,1
155165326,155165730,405,1
155230474,155230938,465,1
155236981,155237295,315,1
155245042,155245428,387,1
155279008,155279481,474,1
155280322,155281197,876,1
155292913,155293263,351,1
155295052,155295402,351,1
155321416,155321892,477,1
155331760,155332107,348,1
155342842,155343330,489,1
155350864,155351202,339,1
155449999,155450310,312,1
155461606,155461917,312,1
155465053,155465889,837,1
155471608,155471991,384,1
155507758,155508075,318,1
155592847,155593206,360,1
155599924,155600310,387,1
155641078,155641452,375,1
155692219,155692578,360,1
155749372,155749869,498,1
155759080,155759406,327,1
155779792,155780097,306,1
155789110,155789415,306,1
155908543,155908899,357,1
156045793,156046173,381,1
156055189,156055521,333,1
156416890,156417195,306,1
156432589,156432906,318,1
156453628,156453975,348,1
156498529,156499026,498,1
156606319,156606747,429,1
156709810,156710109,300,1
156712390,156712860,471,1
156736972,156737295,324,1
156781003,156781716,714,1
156998017,156998331,315,1
157006420,157006911,492,1
157030489,157030923,435,1
157256275,157256775,501,1
157302166,157302504,339,1
157337233,157337544,312,1
157389811,157390152,342,1
157399417,157399782,366,1
157521019,157521450,432,1
157527400,157527714,315,1
157552579,157552935,357,1
157695442,157695792,351,1
157728778,157729104,327,1
157768564,157768869,306,1
157829707,157830009,303,1
157970044,157970358,315,1
157977811,157978149,339,1
158026780,158027136,357,1
158082253,158082555,303,1
158126347,158126661,315,1
158201023,158201379,357,1
158211700,158212044,345,1
158230468,158230974,507,1
158374159,158374641,483,1
158392399,158392731,333,1
158413333,158413647,315,1
158428720,158429061,342,1
158450788,158451135,348,1
158478019,158478636,618,1
158511640,158512407,768,1
158525338,158525676,339,1
158529109,158529558,450,1
158532868,158533209,342,1
158614174,158614500,327,1
158624011,158624325,315,1
158686636,158686968,333,1
158752843,158753220,378,1
158770165,158770530,366,1
158787190,158787567,378,1
158797003,158797353,351,1
158825395,158825706,312,1
158835805,158836146,342,1
158839045,158839371,327,1
158874091,158874465,375,1
158876839,158877189,351,1
158878087,158878464,378,1
158881939,158882268,330,1
158882458,158882778,321,1
159058099,159058404,306,1
159102001,159102351,351,1
159103135,159103953,819,1
159152326,159152625,300,1
159197548,159197964,417,1
159278761,159279192,432,1
159282691,159283074,384,1
159298927,159299244,318,1
159334501,159334806,306,1
159335551,159335850,300,1
159343093,159343527,435,1
159371989,159372363,375,1
159493240,159493731,492,1
159503443,159503790,348,1
159505636,159505956,321,1
159520606,159520947,342,1
159521248,159521625,378,1
159526450,159527313,864,1
159568567,159568899,333,1
159575446,159575772,327,1
159634012,159634488,477,1
159667501,159667800,300,1
159673675,159674109,435,1
159701827,159702186,360,1
159708499,159708801,303,1
159714613,159714927,315,1
159719770,159720093,324,1
159769438,159769854,417,1
159772942,159773289,348,1
159809701,159810036,336,1
159810226,159810714,489,1
159818785,159819390,606,1
159819883,159820599,717,1
159828331,159828693,363,1
159838810,159839133,324,1
159857728,159858162,435,1
159871111,159871416,306,1
159892891,159893253,363,1
159896365,159896676,312,1
159897181,159897549,369,1
159926275,159926748,474,1
159946726,159947031,306,1
159949273,159949794,522,1
159951352,159951654,303,1
159956197,159956496,300,1
159979357,159979707,351,1
160003396,160003758,363,1
160010017,160010412,396,1
160055215,160055685,471,1
160055869,160056240,372,1
160231948,160232352,405,1
160248139,160248453,315,1
160254979,160255395,417,1
160256509,160256892,384,1
160305229,160305648,420,1
160317157,160317501,345,1
160327147,160327452,306,1
160339015,160339458,444,1
160353397,160353708,312,1
160382845,160383144,300,1
160400230,160400613,384,1
160460797,160461105,309,1
160484173,160484475,303,1
160497118,160497528,411,1
160592236,160592550,315,1
160611736,160612074,339,1
160666156,160666458,303,1
160694602,160694958,357,1
160747774,160748121,348,1
160763515,160763820,306,1
160764442,160764762,321,1
160962520,160962828,309,1
161021104,161021424,321,1
161063272,161063592,321,1
161131264,161131614,351,1
161158330,161158665,336,1
161350753,161351058,306,1
161397574,161398002,429,1
161456896,161457303,408,1
161551132,161551476,345,1
161563708,161564028,321,1
161565772,161566086,315,1
161573605,161573910,306,1
161582395,161582712,318,1
161618560,161618877,318,1
161679679,161680707,1029,1
161687203,161687511,309,1
161730685,161731023,339,1
161732731,161733060,330,1
161784280,161784612,333,1
161821927,161822394,468,1
161884981,161885532,552,1
162010276,162010623,348,1
162126592,162126978,387,1
162154924,162155223,300,1
162179095,162179445,351,1
162232369,162233076,708,1
162433393,162433698,306,1
162492658,162493035,378,1
162511690,162511998,309,1
162589828,162590220,393,1
162611257,162611598,342,1
162808345,162808719,375,1
162952885,162953211,327,1
162992398,162992793,396,1
163090606,163090926,321,1
163218583,163218882,300,1
163221808,163222377,570,1
163406938,163407237,300,1
163760896,163761207,312,1
163888456,163888755,300,1
163909186,163909533,348,1
163984249,163984611,363,1
164027260,164027562,303,1
164191516,164191902,387,1
164223001,164223351,351,1
164282683,164283042,360,1
164430838,164431137,300,1
164431660,164431980,321,1
164540077,164540415,339,1
164541193,164541555,363,1
164571361,164571753,393,1
164786236,164786673,438,1
164806936,164807247,312,1
164834440,164834787,348,1
164883646,164884263,618,1
164921899,164922201,303,1
164946301,164946645,345,1
164989939,164990247,309,1
165012508,165012819,312,1
165077980,165078390,411,1
165103438,165103785,348,1
165165967,165166272,306,1
165199126,165199671,546,1
165314707,165315033,327,1
165388069,165388404,336,1
165403018,165403434,417,1
165533800,165534228,429,1
165538561,165538998,438,1
165545656,165545994,339,1
165588871,165589395,525,1
165605713,165606015,303,1
165613033,165613347,315,1
165638599,165638898,300,1
165639469,165639795,327,1
165642367,165642687,321,1
165645532,165645834,303,1
165718522,165718848,327,1
165821827,165822285,459,1
165859372,165859743,372,1
165921250,165921606,357,1
165944707,165945108,402,1
165969847,165970176,330,1
165979597,165980106,510,1
166000009,166000320,312,1
166015549,166015902,354,1
166079209,166079532,324,1
166300294,166300836,543,1
166447624,166448100,477,1
166452103,166452453,351,1
166461304,166461642,339,1
166506007,166506312,306,1
166591213,166591512,300,1
166731955,166732317,363,1
166946188,166946526,339,1
166960345,166960758,414,1
167071939,167072271,333,1
167088145,167088471,327,1
167249668,167249967,300,1
167321980,167322336,357,1
167606152,167606481,330,1
167660827,167661201,375,1
167679211,167679543,333,1
167695645,167695950,306,1
167858023,167858331,309,1
168115786,168116139,354,1
168128230,168128631,402,1
168338041,168338343,303,1
168411622,168411957,336,1
168459223,168459555,333,1
168485122,168485424,303,1
168532174,168532509,336,1
168559708,168560043,336,1
168581116,168581418,303,1
168640846,168641250,405,1
168702427,168702747,321,1
168759607,168759930,324,1
169141315,169141641,327,1
169183165,169183635,471,1
169429984,169430292,309,1
169633189,169633578,390,1
169680163,169680471,309,1
169689538,169689858,321,1
169697179,169697682,504,1
169697884,169698189,306,1
169739593,169739895,303,1
169847749,169848150,402,1
169924945,169925355,411,1
169965571,169965873,303,1
170059504,170059911,408,1
170219656,170219970,315,1
170220451,170220813,363,1
170326033,170326338,306,1
170337256,170337606,351,1
170371387,170371704,318,1
170391316,170391639,324,1
170392090,170392407,318,1
170401183,170401521,339,1
170402767,170403111,345,1
170449222,170449605,384,1
170475055,170475465,411,1
170476192,170476614,423,1
170496514,170497152,639,1
170613583,170614026,444,1
170649064,170649414,351,1
170679349,170679714,366,1
170759224,170759538,315,1
170787130,170787495,366,1
170829361,170829699,339,1
170852770,170853111,342,1
170855161,170855511,351,1
170941828,170942151,324,1
171090073,171090429,357,1
171280417,171280716,300,1
171298510,171298884,375,1
171348586,171348894,309,1
171383659,171383985,327,1
171406240,171406560,321,1
171489817,171490122,306,1
171566473,171566847,375,1
171568393,171568764,372,1
171637666,171638043,378,1
171726559,171726921,363,1
171746629,171746937,309,1
171772756,171773109,354,1
171774160,171774519,360,1
171831871,171832353,483,1
171878776,171879108,333,1
171893128,171893481,354,1
171966451,171966753,303,1
172006534,172006926,393,1
172197709,172198122,414,1
172273018,172273416,399,1
172435345,172435725,381,1
172468024,172468428,405,1
172487539,172487844,306,1
172616941,172617282,342,1
172713925,172714248,324,1
172722940,172723329,390,1
172814728,172815048,321,1
172823983,172824372,390,1
172900354,172900662,309,1
173079313,173079645,333,1
173091496,173091804,309,1
173164015,173164350,336,1
173212861,173213304,444,1
173292619,173292960,342,1
173377195,173377539,345,1
173439910,173440227,318,1
173468143,173468472,330,1
173512603,173512902,300,1
173545597,173545923,327,1
173557837,173558145,309,1
173675410,173675772,363,1
173776786,173777115,330,1
173828845,173829144,300,1
173861092,173861418,327,1
173869528,173869929,402,1
173873803,173874138,336,1
173880025,173880390,366,1
173882869,173883168,300,1
173960638,173961147,510,1
174037273,174037572,300,1
174063802,174064452,651,1
174067873,174068190,318,1
174094252,174094557,306,1
174121888,174122259,372,1
174167923,174168222,300,1
174204382,174204858,477,1
174229441,174229776,336,1
174246304,174246831,528,1
174250930,174251232,303,1
174254299,174254601,303,1
174268876,174269190,315,1
174270661,174270966,306,1
174358915,174359376,462,1
174468364,174468672,309,1
174664525,174664884,360,1
174776554,174777066,513,1
174777121,174778062,942,1
174786601,174786924,324,1
174917188,174917553,366,1
174988900,174989202,303,1
175003672,175004019,348,1
175010740,175011081,342,1
175016119,175016460,342,1
175070890,175071207,318,1
175115176,175115502,327,1
175134841,175135143,303,1
175234177,175234680,504,1
175439167,175439610,444,1
175439692,175440042,351,1
175630060,175630452,393,1
175649896,175650234,339,1
176192779,176193168,390,1
176338435,176338806,372,1
176560345,176560734,390,1
176574862,176575290,429,1
176776975,176777292,318,1
176855125,176855448,324,1
177045394,177045696,303,1
177080713,177081060,348,1
177086581,177086928,348,1
177208975,177209304,330,1
177320941,177321261,321,1
177467167,177467505,339,1
177541597,177541920,324,1
177585514,177585861,348,1
177685891,177686334,444,1
177820396,177820716,321,1
177940156,177941208,1053,1
177961963,177962289,327,1
178112290,178112778,489,1
178141369,178141674,306,1
178158670,178159044,375,1
178307506,178307856,351,1
178375978,178376469,492,1
178415398,178415703,306,1
178704940,178705293,354,1
178721935,178722234,300,1
178950355,178950708,354,1
179064532,179064957,426,1
179153926,179154258,333,1
179336014,179336499,486,1
179485381,179485734,354,1
179502523,179502981,459,1
179535313,179536155,843,1
179536948,179537424,477,1
179554912,179555319,408,1
179992507,179992857,351,1
180046582,180046893,312,1
180060130,180060441,312,1
180122926,180123234,309,1
180127945,180128298,354,1
180186721,180187410,690,1
180190024,180190344,321,1
180203098,180203481,384,1
180238090,180239061,972,1
180255550,180255849,300,1
180290242,180290541,300,1
180347758,180348108,351,1
180432586,180433011,426,1
180519271,180519732,462,1
180525445,180525840,396,1
180625621,180625971,351,1
180745645,180745968,324,1
180839485,180839811,327,1
180846724,180847071,348,1
180847294,180847605,312,1
180979468,180979776,309,1
180984454,180984756,303,1
181042426,181042773,348,1
181057312,181057626,315,1
181067581,181067910,330,1
181095622,181096104,483,1
181265824,181266123,300,1
181315312,181315827,516,1
181441996,181442424,429,1
181456942,181457415,474,1
181489423,181489737,315,1
181497778,181498131,354,1
181554499,181554801,303,1
181580314,181580805,492,1
181592944,181593357,414,1
181597765,181598172,408,1
181607035,181607385,351,1
181644343,181644783,441,1
181691203,181691577,375,1
181725907,181726254,348,1
181739467,181739829,363,1
181742416,181742787,372,1
181783837,181784244,408,1
181836022,181836606,585,1
181839016,181839408,393,1
181864783,181865154,372,1
181945729,181946028,300,1
181971715,181972017,303,1
181984183,181984500,318,1
182097364,182097795,432,1
182137741,182138055,315,1
182231638,182231997,360,1
182387914,182388930,1017,1
182402140,182402562,423,1
182425675,182426031,357,1
182426647,182426952,306,1
182456896,182457222,327,1
182499400,182499723,324,1
182715664,182716002,339,1
182842834,182843190,357,1
182863078,182863416,339,1
182897812,182898270,459,1
182927389,182927844,456,1
182944666,182945169,504,1
182945887,182946189,303,1
183064315,183064614,300,1
183113797,183114171,375,1
183132280,183132687,408,1
183138190,183138555,366,1
183170056,183170448,393,1
183174664,183175287,624,1
183179056,183179430,375,1
183190753,183191076,324,1
183196279,183196752,474,1
183280186,183280524,339,1
183285745,183286083,339,1
183373558,183373893,336,1
183378538,183378924,387,1
183445762,183446124,363,1
183463021,183463371,351,1
183474391,183474780,390,1
183475141,183475596,456,1
183476752,183477066,315,1
183497329,183497664,336,1
183523822,183524142,321,1
183547390,183547791,402,1
183561424,183561819,396,1
183567049,183567399,351,1
183577750,183578106,357,1
183601969,183602280,312,1
183602470,183602772,303,1
183612364,183612792,429,1
183648328,183648651,324,1
183672697,183673068,372,1
183707557,183707997,441,1
183723505,183723813,309,1
183731062,183731376,315,1
183768214,183768528,315,1
183807676,183808002,327,1
183817645,183817980,336,1
183820246,183820575,330,1
183830383,183830703,321,1
183833797,183834258,462,1
183838930,183839340,411,1
183843517,183843900,384,1
183853474,183853779,306,1
183855400,183855798,399,1
183862183,183862485,303,1
183888907,183889221,315,1
183939964,183940272,309,1
183979540,183979848,309,1
184043449,184043748,300,1
184071442,184071945,504,1
184086538,184086849,312,1
184091689,184091988,300,1
184100614,184101111,498,1
184123771,184124175,405,1
184126201,184126590,390,1
184129318,184129668,351,1
184129867,184130292,426,1
184134775,184135161,387,1
184147429,184147986,558,1
184163995,184164354,360,1
184187740,184188129,390,1
184190884,184191561,678,1
184198786,184199130,345,1
184211632,184212009,378,1
184213918,184214310,393,1
184266688,184266996,309,1
184274014,184274370,357,1
184277047,184277364,318,1
184305628,184305987,360,1
184345447,184345866,420,1
184350709,184351299,591,1
184420282,184420581,300,1
184446433,184446792,360,1
184451407,184451733,327,1
184454113,184454436,324,1
184493368,184493688,321,1
184576015,184576359,345,1
184577032,184577361,330,1
184601995,184602438,444,1
184656406,184656873,468,1
184670158,184670556,399,1
184698808,184699143,336,1
184759558,184760001,444,1
184773862,184774203,342,1
184776808,184777206,399,1
184777636,184777947,312,1
184793917,184794414,498,1
184807237,184807635,399,1
184808296,184808661,366,1
184817395,184817742,348,1
184818700,184819050,351,1
184835215,184835550,336,1
184838122,184838475,354,1
184838731,184839108,378,1
184874434,184874784,351,1
184908922,184909251,330,1
184932184,184932501,318,1
184935049,184935426,378,1
184966702,184967100,399,1
184986460,184987215,756,1
184987372,184988052,681,1
185003251,185003601,351,1
185004361,185004768,408,1
185030836,185031192,357,1
185039734,185040399,666,1
185043346,185043675,330,1
185046703,185047041,339,1
185054959,185055300,342,1
185068846,185069214,369,1
185075617,185075928,312,1
185087953,185088603,651,1
185102347,185102778,432,1
185154988,185155317,330,1
185163352,185163840,489,1
185170477,185170974,498,1
185176213,185176518,306,1
185220238,185220798,561,1
185236918,185237220,303,1
185264038,185264337,300,1
185316565,185317449,885,1
185349259,185349618,360,1
185398921,185399334,414,1
185456968,185457348,381,1
185477209,185477511,303,1
185480977,185481294,318,1
185496301,185496651,351,1
185506873,185507286,414,1
185568532,185569002,471,1
185617672,185618016,345,1
185647294,185647644,351,1
185709640,185709939,300,1
185790175,185790537,363,1
185799493,185799942,450,1
185801275,185801670,396,1
185870059,185870451,393,1
185930011,185930325,315,1
186037801,186038181,381,1
186068572,186068973,402,1
186080965,186081300,336,1
186133021,186133374,354,1
186139465,186139824,360,1
186215665,186215967,303,1
186260335,186260781,447,1
186313225,186313629,405,1
186342364,186342699,336,1
186363184,186363729,546,1
186408169,186408636,468,1
186411454,186411762,309,1
186420706,186421014,309,1
186444118,186444684,567,1
186448765,186449064,300,1
186484249,186484560,312,1
186565132,186565518,387,1
186621187,186621564,378,1
186666112,186666453,342,1
186685966,186686295,330,1
186734329,186734886,558,1
186782677,186783099,423,1
186813166,186813633,468,1
186828823,186829191,369,1
186865771,186866094,324,1
186888364,186888708,345,1
186888763,186889197,435,1
186918865,186919692,828,1
186921043,186921378,336,1
186968365,186968742,378,1
186970840,186971166,327,1
186977332,186977838,507,1
186981397,186981849,453,1
186984757,186985074,318,1
186995149,186995523,375,1
187005724,187006074,351,1
187047229,187047552,324,1
187106911,187107411,501,1
187135693,187135995,303,1
187234111,187234467,357,1
187235887,187236207,321,1
187290862,187291245,384,1
187298950,187299285,336,1
187322998,187323429,432,1
187338646,187338969,324,1
187345657,187346019,363,1
187356676,187356987,312,1
187358566,187358949,384,1
187377514,187378005,492,1
187432615,187432917,303,1
187433377,187433733,357,1
187446535,187446843,309,1
187488358,187488735,378,1
187501249,187501626,378,1
187557031,187557534,504,1
187559416,187559787,372,1
187581502,187582119,618,1
187586686,187587021,336,1
187613230,187613769,540,1
187628644,187628949,306,1
187636321,187636776,456,1
187641052,187641417,366,1
187650019,187650510,492,1
187659709,187660188,480,1
187666315,187666737,423,1
187683412,187683846,435,1
187708780,187709082,303,1
187716610,187716951,342,1
187741705,187742037,333,1
187771507,187771806,300,1
187778740,187779099,360,1
187789384,187789788,405,1
187831276,187831584,309,1
187969447,187969980,534,1
188031415,188032161,747,1
188038360,188038701,342,1
188039542,188040168,627,1
188063848,188064291,444,1
188065300,188065617,318,1
188161702,188162109,408,1
188169499,188169819,321,1
188211370,188211699,330,1
188219110,188219412,303,1
188228791,188229132,342,1
188238856,188239341,486,1
188241832,188242155,324,1
188246005,188246340,336,1
188246479,188246844,366,1
188268505,188268927,423,1
188289010,188289324,315,1
188291662,188292090,429,1
188292541,188292852,312,1
188295745,188296167,423,1
188359834,188360160,327,1
188379676,188380092,417,1
188410510,188410902,393,1
188615725,188616138,414,1
188628148,188628453,306,1
188631457,188631765,309,1
188655484,188655849,366,1
188666239,188666544,306,1
188676220,188676567,348,1
188680090,188680389,300,1
188680711,188681061,351,1
188720167,188720493,327,1
188759422,188759730,309,1
